timestamp,symbol,address,market_cap,volume_24h,liquidity_usd,holders_count,age_hours,buys_24h,sells_24h,exchange_rate
2026-09-22 10:01:30.925390+00:00,STONKBROKER,0xe934e36A439C94017B64a3FecE66AF12099aBF50,19454754.86677119,3523254.523941363,3098334.43,44025,1590.2086499005557,300,286,0.01288519
2026-09-22 10:01:30.925390+00:00,HOOKR,0x18E674231A58c239Dc7DaeDcffE15Ec3A24cff5c,15852469.976964906,3215309.4720858843,939841.59,7745,1133.6937240941668,1549,1721,0.01585247
2026-09-22 10:01:30.925390+00:00,SPCX,0x4a0E65A3EcceC6dBe60AE065F2e7bb85Fae35eEa,11327341.340375192,28206487.19411772,2579614.22,109352,1462.1002786769443,14302,15125,152.56
2026-09-22 10:01:30.925390+00:00,MOO,0xD9dB30BB0D2b8d2eae3826A1372117E058791e18,13147803.76122012,2917775.8479529945,1165479.7,9651,1527.459234318889,343,599,0.01324957
2026-09-22 10:01:30.925390+00:00,PROLOGUE,0xb9972CA7188e511174947E3936a5315ac7073277,10733873.287770253,1629041.4528943205,749839.34,8531,857.1730977491667,1258,1307,0.01073758
2026-09-22 10:01:30.925390+00:00,META,0xc0D6457C16Cc70d6790Dd43521C899C87ce02f35,5372681.122242469,19473813.90844757,3385508.93,43389,1749.730110272778,9197,8574,743.41
2026-09-22 10:01:30.925390+00:00,GLD,0xC9a981FEE1F9DEc688bb123ccDeCc63D0deBFC4e,8881786.686888522,11032996.5092028,3376153.12,36374,761.9266404772222,1034,949,396.03
2026-09-22 10:01:30.925390+00:00,AAPL,0xaF3D76f1834A1d425780943C99Ea8A608f8a93f9,5249269.04216057,8402780.425489359,732879.08,80335,1709.5680991313889,539,444,339.9
2026-09-22 10:01:30.925390+00:00,GOOGL,0x2e0847E8910a9732eB3fb1bb4b70a580ADAD4FE3,5387043.671797483,6577153.326143866,1178338.91,67697,1763.963453463889,3746,4110,358.17
2026-09-22 10:01:30.925390+00:00,GME,0x1b0E319c6A659F002271B69dB8A7df2F911c153E,3318185.0022662226,8135779.264358558,1073923.74,56394,2129.560194072778,1577,1529,23.5
2026-09-22 10:01:30.925390+00:00,MSTR,0xec262a75e413fAfD0dF80480274532C79D42da09,3361503.7959056897,4896009.774886121,1512881.36,16087,677.1791570127778,1467,1580,164.82
2026-09-22 10:01:30.925390+00:00,AMC,0x05a3d1Cd21d0C88145E82600E62e7E496e0F222B,3237179.784496654,4431423.789091161,2121886.47,11191,445.5425838983333,1124,1048,2.87
2026-09-22 10:01:30.925390+00:00,USO,0xa30FA36Db767ad9eD3f7a60fC79526fB4d56D344,2628762.7668979154,4272190.260636495,1639271.03,11732,1608.2918246730558,812,670,146.05
2026-09-22 10:01:30.925390+00:00,HIMS,0xCceE82fE024c36fA15E1005edE3E9e4787e23D09,3459208.214520561,4174391.220484558,2318710.83,9065,781.0480103688889,799,794,29.1
2026-09-22 14:58:31.657982+00:00,AMC,0x385F4f8ae47651ce5F58F5265395a669f8281e18,27263970.94515157,5861845.806288282,2043848.16,30914,450.4873880263889,1039,1028,0.02726955
2026-09-22 14:58:31.657982+00:00,PIPEDOG,0x5Cb6F181081301b44905F3ae15419112ecaBd8A6,28829772.70957378,3119123.717019543,9170504.19,8663,1338.4577326075,268,212,0.00233416
